category,cost,is_free,is_official,latitude,location.state,longitude,event_date,repeat_times,has_image,description_words,duration,day_of_week,time,is_attractive,city
music,,True,False,40.72521879999999,NY,-73.9831311,2018-01-30,1,True,32,0,Tues,evening,False,New York
music,,False,False,40.74066970000001,NY,-74.0039689,2018-01-30,1,True,7,0,Tues,evening,True,New York
music,10.0,False,False,40.72525,NY,-73.98444920000001,2018-01-30,1,True,23,0,Tues,evening,False,New York
music,10.0,False,False,40.7142969,NY,-73.9558663,2018-01-30,1,True,6,0,Tues,evening,False,Brooklyn
music,20.0,False,False,40.722071,NY,-73.98846999999998,2018-01-30,1,True,25,0,Tues,evening,False,New York
performing-arts,,True,False,40.7265315,NY,-74.0043743,2018-01-30,1,True,27,0,Tues,evening,True,New York
food-and-drink,,True,True,40.6657016935431,NY,-73.982548767788,2018-01-30,1,True,24,0,Tues,evening,True,Brooklyn
performing-arts,,True,False,40.7191395,NY,-74.0060905,2018-01-31,1,True,23,0,Wed,evening,False,New York
performing-arts,12.5,False,False,40.691265,NY,-73.981225,2018-01-31,1,True,25,0,Wed,morning,True,Brooklyn
lectures-books,,True,False,40.7486763,NY,-73.9767672,2018-01-31,1,True,24,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-01-31,1,True,25,0,Wed,afternoon,True,New York
food-and-drink,20.0,False,False,40.73718579999999,NY,-73.98747940000001,2018-01-31,1,True,26,0,Wed,evening,False,New York
other,20.0,False,False,40.683269,NY,-73.95015500000002,2018-01-31,1,True,26,0,Wed,evening,False,Brooklyn
performing-arts,,True,False,40.7179363,NY,-74.0025839,2018-02-01,1,False,23,28,Thurs,evening,False,New York
performing-arts,20.0,False,False,40.7312619,NY,-73.98341620000002,2018-02-01,1,True,29,9,Thurs,evening,True,New York
performing-arts,,True,False,40.6861547,NY,-73.9773518,2018-02-01,1,True,22,0,Thurs,evening,False,Brooklyn
fashion,,True,False,40.741631,NY,-73.9904353,2018-02-01,1,True,25,2,Thurs,morning,False,New York
food-and-drink,,True,False,40.74004,NY,-74.00166999999998,2018-02-01,2,True,23,27,Thurs,morning,True,New York
food-and-drink,,True,False,40.7499875,NY,-74.0027094,2018-02-01,1,True,29,0,Thurs,afternoon,False,New York
performing-arts,20.0,False,False,40.745815,NY,-73.982968,2018-02-01,1,True,23,0,Thurs,afternoon,False,New York
food-and-drink,88.0,False,False,40.7193884,NY,-73.999088,2018-02-01,1,True,26,0,Thurs,evening,False,New York
lectures-books,,True,False,40.7180854,NY,-73.95025059999998,2018-02-01,1,True,29,0,Thurs,evening,False,Brooklyn
other,45.0,False,False,40.7470219,NY,-73.99229009999998,2018-02-01,1,True,24,0,Thurs,evening,True,New York
music,,False,False,40.7142969,NY,-73.9558663,2018-02-01,1,True,5,0,Thurs,evening,False,Brooklyn
performing-arts,18.0,False,False,40.7253468,NY,-73.99342850000002,2018-02-01,1,True,29,23,Thurs,evening,False,New York
other,,True,False,40.713,NY,-74.0072,2018-02-02,1,True,21,0,Fri,morning,False,New York
film,,False,False,40.7338695,NY,-73.9934938,2018-02-02,1,True,25,7,Fri,morning,False,New York
performing-arts,,True,False,40.741631,NY,-73.9904353,2018-02-02,1,True,27,0,Fri,afternoon,True,New York
music,25.0,False,False,40.7315763,NY,-74.00041259999998,2018-02-02,1,True,27,0,Fri,afternoon,False,New York
food-and-drink,49.0,False,False,40.7173566,NJ,-74.0333774,2018-02-02,1,True,27,0,Fri,evening,True,Jersey City
kids-family,5.0,False,False,40.731370743568,NY,-73.98318647280401,2018-02-03,1,True,25,0,Sat,evening,False,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-02-03,4,True,21,0,Sat,evening,True,New York
fashion,,True,False,40.7216529,NY,-73.9991752,2018-02-03,1,True,29,0,Sat,morning,False,New York
visual-arts,,True,False,40.7365551,NY,-74.0090194,2018-02-03,2,False,24,20,Sat,afternoon,True,New York
nightlife,10.0,False,False,40.7218937792125,NY,-73.9575488529698,2018-02-03,1,True,28,0,Sat,evening,True,Brooklyn
fashion,,True,False,40.740567590122,NY,-73.9980747946,2018-02-04,1,True,25,0,Sun,evening,False,New York
kids-family,,True,False,40.7301739,NY,-73.995807,2018-02-04,1,True,23,0,Sun,afternoon,False,New York
visual-arts,35.0,False,False,40.7373865,NJ,-74.04217120000001,2018-02-04,1,True,31,0,Sun,afternoon,False,Hoboken
nightlife,0.0,False,False,40.742176,NY,-73.95884190000002,2018-02-04,1,True,29,0,Sun,afternoon,False,Long Island City
sports-active-life,0.0,False,False,40.742176,NY,-73.95884190000002,2018-02-04,1,True,29,0,Sun,afternoon,False,Long Island City
food-and-drink,,True,False,40.7172592,NY,-73.95510870000003,2018-02-04,1,True,26,0,Sun,afternoon,True,Brooklyn
nightlife,30.0,False,False,40.7423311,NY,-74.00347909999998,2018-02-04,1,True,27,0,Sun,afternoon,False,New York
food-and-drink,30.0,False,False,40.654557,NY,-73.959409,2018-02-04,1,True,29,0,Sun,afternoon,False,Brooklyn
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2018-02-04,1,True,27,0,Sun,evening,False,New York
other,,True,False,40.7065671,NY,-74.0037097,2018-02-05,1,False,23,0,Mon,evening,False,New York
lectures-books,5.0,False,False,40.727302,NY,-74.00004720000003,2018-02-05,1,False,25,0,Mon,evening,False,New York
performing-arts,,True,False,40.7210244,NY,-73.9877377,2018-02-05,1,True,25,0,Mon,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-02-05,1,True,27,0,Mon,evening,False,Brooklyn
visual-arts,45.0,False,False,40.7493495,NY,-74.0046948,2018-02-06,1,True,23,0,Tues,evening,False,New York
music,,True,False,40.6941047,NY,-73.96176690000001,2018-02-06,1,True,28,0,Tues,evening,False,Brooklyn
fashion,,True,False,40.7115051,NY,-74.011386,2018-02-06,1,True,19,1,Tues,morning,False,New York
lectures-books,,True,False,40.6805262,NY,-73.97520899999998,2018-02-06,1,True,17,0,Tues,afternoon,False,Brooklyn
visual-arts,36.0,False,False,40.7452984,NY,-73.98641409999998,2018-02-06,1,True,28,0,Tues,afternoon,False,New York
performing-arts,,True,False,40.7017287,NY,-73.9869552,2018-02-06,1,True,29,0,Tues,evening,False,Brooklyn
performing-arts,,True,False,40.7265315,NY,-74.0043743,2018-02-06,1,True,27,0,Tues,evening,False,New York
other,0.0,False,False,40.72014229999999,NY,-74.002012,2018-02-07,2,True,22,0,Wed,evening,True,New York
other,0.0,False,False,40.72014229999999,NY,-74.002012,2018-02-07,1,True,22,0,Wed,evening,False,New York
music,,True,False,40.7154964,NY,-74.01652390000002,2018-02-07,1,True,21,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-02-07,1,True,25,0,Wed,afternoon,False,New York
fashion,,False,False,40.7457505744212,NY,-74.0086246456773,2018-02-07,1,True,23,0,Wed,afternoon,False,New York
other,,True,True,40.6790268,NY,-73.98307700000002,2018-02-07,1,True,24,0,Wed,evening,True,Brooklyn
music,30.0,False,False,40.7348999,NY,-73.9883747,2018-02-07,1,True,18,0,Wed,evening,False,New York
performing-arts,15.0,False,False,40.7265291,NY,-73.9898402,2018-02-07,1,True,26,0,Wed,evening,False,New York
other,6.0,False,False,40.67604160000001,NY,-73.9801243,2018-02-07,1,True,26,0,Wed,evening,False,Brooklyn
performing-arts,36.0,False,False,40.740232,NY,-73.983508,2018-02-08,1,True,22,2,Thurs,evening,True,New York
fashion,,True,False,40.7196293,NY,-74.0018617,2018-02-08,1,True,25,4,Thurs,morning,False,New York
fashion,,True,False,40.7406065,NY,-74.00738129999998,2018-02-08,1,False,25,0,Thurs,afternoon,False,New York
visual-arts,,True,False,40.7474175,NY,-74.0052923,2018-02-08,1,True,19,0,Thurs,afternoon,False,New York
lectures-books,0.0,False,False,40.707441,NY,-74.0033792,2018-02-08,1,True,22,0,Thurs,afternoon,False,New York
other,,True,False,40.7489518,NY,-73.9930933,2018-02-08,1,True,27,0,Thurs,afternoon,True,New York
other,,True,False,40.7234546,NY,-73.9993136,2018-02-08,1,True,28,0,Thurs,evening,False,New York
food-and-drink,68.27,False,False,40.6635851585719,NY,-73.9896342209015,2018-02-09,1,True,26,0,Fri,morning,False,Brooklyn
nightlife,,True,False,40.7440395,NY,-73.98812579999998,2018-02-09,1,True,25,0,Fri,afternoon,True,New York
performing-arts,,True,False,40.7145661,NY,-73.96096130000002,2018-02-09,1,True,22,0,Fri,evening,False,Brooklyn
fashion,,True,False,40.70902777694221,NY,-74.0135174859213,2018-02-09,1,True,30,0,Fri,evening,False,New York
nightlife,,True,False,40.7293456,NY,-73.9787662,2018-02-09,1,True,26,7,Fri,evening,True,New York
lectures-books,35.0,False,False,40.7447696,NY,-73.9899411,2018-02-09,1,True,28,0,Fri,evening,True,New York
music,15.0,False,False,40.7312431335449,NY,-73.9888076782227,2018-02-09,1,True,28,0,Fri,evening,True,New York
music,15.0,False,False,40.7268982612292,NY,-73.9528847539673,2018-02-09,1,True,25,0,Fri,evening,False,Brooklyn
music,,True,False,40.747641,NY,-73.99325,2018-02-10,1,True,22,0,Sat,evening,True,New York
visual-arts,16.0,False,False,40.6714058033045,NY,-73.96367787989429,2018-02-10,1,True,23,29,Sat,evening,True,Brooklyn
nightlife,120.0,False,False,40.7086026,NY,-74.013599,2018-02-10,1,True,23,0,Sat,morning,True,New York
fashion,,True,False,40.722342243530896,NY,-73.9992253503307,2018-02-10,1,False,28,0,Sat,afternoon,False,New York
fashion,45.0,False,False,40.741631,NY,-73.9904353,2018-02-10,1,True,27,0,Sat,afternoon,False,New York
food-and-drink,49.99,False,False,40.681436700000006,NY,-74.0071505,2018-02-10,1,True,24,0,Sat,afternoon,False,Brooklyn
music,5.0,False,False,40.6861547,NY,-73.9773518,2018-02-10,1,True,27,0,Sat,afternoon,True,Brooklyn
music,,False,False,40.7141805,NY,-74.0155677,2018-02-10,1,True,21,0,Sat,evening,False,New York
music,12.0,False,False,40.7398304,NY,-73.984981,2018-02-10,1,True,14,0,Sat,evening,False,New York
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-02-11,1,True,25,0,Sun,afternoon,False,New York
performing-arts,25.0,False,False,40.691148,NY,-73.980799,2018-02-11,1,True,25,0,Sun,afternoon,True,Brooklyn
performing-arts,25.0,False,False,40.691265,NY,-73.981225,2018-02-11,1,True,23,0,Sun,afternoon,True,Brooklyn
nightlife,0.0,False,False,40.7423311,NY,-74.00347909999998,2018-02-11,1,True,25,0,Sun,afternoon,True,New York
other,30.0,False,False,40.7398532,NY,-74.00573349999998,2018-02-11,1,True,28,0,Sun,afternoon,False,New York
food-and-drink,35.0,False,False,40.74046,NY,-73.98082,2018-02-12,1,True,28,0,Mon,night,False,New York
other,0.0,False,False,40.72014229999999,NY,-74.002012,2018-02-12,1,True,9,0,Mon,afternoon,True,New York
lectures-books,10.0,False,False,40.6893147,NY,-73.9693396,2018-02-12,1,True,25,0,Mon,afternoon,False,Brooklyn
food-and-drink,,True,True,40.6826571,NY,-73.97528220000002,2018-02-12,1,True,24,0,Mon,afternoon,True,Brooklyn
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-02-12,1,True,25,0,Mon,evening,False,Brooklyn
performing-arts,,True,False,40.7230068,NY,-73.986042,2018-02-12,1,True,23,0,Mon,evening,True,New York
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-02-13,1,True,25,0,Tues,afternoon,False,New York
other,50.0,False,False,40.74286,NY,-73.98231,2018-02-13,1,True,25,7,Tues,evening,False,New York
lectures-books,,True,False,40.7051574217701,NY,-74.00793467169692,2018-02-13,2,True,29,0,Tues,evening,True,New York
performing-arts,,True,False,40.7265315,NY,-74.0043743,2018-02-13,1,True,27,0,Tues,evening,False,New York
food-and-drink,,False,False,40.7219097,NY,-74.0039054,2018-02-14,1,True,24,0,Wed,morning,False,New York
other,,True,False,40.7423311,NY,-74.00347909999998,2018-02-14,1,True,23,0,Wed,afternoon,False,New York
food-and-drink,49.0,False,False,40.722113,NY,-73.999889,2018-02-14,1,True,25,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-02-14,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,25.0,False,False,40.6893254,NY,-73.9922942,2018-02-14,1,True,25,0,Wed,evening,False,Brooklyn
music,,False,False,40.745815,NY,-73.982968,2018-02-14,1,True,26,0,Wed,evening,False,New York
other,30.0,False,False,40.7398532,NY,-74.00573349999998,2018-02-14,1,True,28,0,Wed,evening,False,New York
other,35.0,False,False,40.7190545,NY,-74.0034335,2018-02-14,1,True,24,0,Wed,evening,False,New York
nightlife,15.0,False,False,40.6785007,NY,-73.9833014,2018-02-14,1,True,20,0,Wed,evening,True,Brooklyn
performing-arts,,True,False,40.6926226,NY,-73.98842579999999,2018-02-14,1,True,27,0,Wed,evening,True,Brooklyn
performing-arts,20.0,False,False,40.7270254,NY,-73.95658309999997,2018-02-14,1,True,25,0,Wed,evening,True,Brooklyn
nightlife,15.0,False,False,40.6785007,NY,-73.9833014,2018-02-14,1,True,23,0,Wed,evening,False,Brooklyn
nightlife,60.0,False,False,40.7301329064897,NY,-73.9547889981813,2018-02-14,1,True,26,0,Wed,evening,False,Brooklyn
nightlife,,True,False,40.65503922606371,NY,-73.9600387215614,2018-02-14,1,True,26,0,Wed,evening,False,Brooklyn
festivals-fairs,10.0,False,False,40.6571673,NY,-74.0031671,2018-02-15,2,True,31,2,Thurs,afternoon,True,Brooklyn
visual-arts,0.0,False,False,40.72014229999999,NY,-74.002012,2018-02-15,1,True,11,0,Thurs,afternoon,False,New York
music,,False,False,40.7223225,NY,-73.98858129999998,2018-02-15,1,True,26,0,Thurs,evening,True,New York
performing-arts,65.0,False,False,40.7191395,NY,-74.0060905,2018-02-16,1,True,25,0,Fri,evening,False,New York
kids-family,30.0,False,False,40.709827839229895,NY,-73.9853025502194,2018-02-16,1,True,24,2,Fri,evening,True,New York
food-and-drink,,True,False,40.718223312785,NY,-73.9911489933729,2018-02-16,1,True,29,0,Fri,afternoon,True,New York
kids-family,,True,False,40.7424509,NY,-74.00595809999999,2018-02-16,1,True,21,0,Fri,afternoon,False,New York
nightlife,,False,False,40.7239802,NJ,-74.0498443,2018-02-16,1,True,27,0,Fri,afternoon,True,Jersey City
performing-arts,15.0,False,False,40.731370743568,NY,-73.98318647280401,2018-02-16,1,True,26,1,Fri,evening,True,New York
nightlife,,True,False,40.6941047,NY,-73.96176690000001,2018-02-16,1,True,29,0,Fri,evening,False,Brooklyn
nightlife,15.0,False,False,40.6786723207026,NY,-73.9589714418068,2018-02-16,1,True,27,0,Fri,evening,True,Brooklyn
lectures-books,20.0,False,False,40.7472877,NY,-73.9921873,2018-02-17,1,True,31,0,Sat,morning,False,New York
performing-arts,10.0,False,False,40.7272944,NY,-73.9849642,2018-02-17,1,True,20,14,Sat,morning,False,New York
visual-arts,,True,False,40.7424509,NY,-74.00595809999999,2018-02-17,1,True,19,0,Sat,afternoon,False,New York
performing-arts,,True,False,40.747598,NY,-73.986914,2018-02-17,1,False,33,0,Sat,afternoon,False,New York
performing-arts,8.0,False,False,40.67604160000001,NY,-73.9801243,2018-02-17,1,True,24,0,Sat,evening,False,Brooklyn
performing-arts,35.0,False,False,40.691265,NY,-73.981225,2018-02-17,1,True,24,0,Sat,evening,True,Brooklyn
film,26.0,False,False,40.713859558105504,NY,-73.9619369506836,2018-02-17,1,True,26,0,Sat,evening,True,Brooklyn
nightlife,,True,False,40.749968,NY,-73.9848,2018-02-18,1,True,28,0,Sun,afternoon,False,New York
performing-arts,,True,False,40.718655,NY,-74.002812,2018-02-18,1,True,28,0,Sun,afternoon,False,New York
performing-arts,30.0,False,False,40.691148,NY,-73.980799,2018-02-18,2,True,28,0,Sun,afternoon,True,Brooklyn
sports-active-life,,True,False,40.6911205,NY,-73.98238719999998,2018-02-18,1,True,27,0,Sun,afternoon,True,Brooklyn
visual-arts,,True,False,40.6678019,NY,-73.9843692,2018-02-18,1,True,24,0,Sun,evening,False,Brooklyn
nightlife,15.0,False,False,40.7218937792125,NY,-73.9575488529698,2018-02-18,1,True,24,0,Sun,evening,True,Brooklyn
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2018-02-18,1,True,28,0,Sun,evening,False,New York
music,80.0,False,False,40.6861547,NY,-73.9773518,2018-02-19,1,True,25,0,Mon,morning,False,Brooklyn
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-02-19,1,True,24,0,Mon,evening,False,Brooklyn
other,535.0,False,False,40.7369955,NY,-73.9922214,2018-02-20,1,True,24,0,Tues,morning,False,New York
other,535.0,False,False,40.7369955,NY,-73.9922214,2018-02-20,1,True,24,0,Tues,morning,False,New York
food-and-drink,,False,False,40.7279880270274,NY,-73.9865907985248,2018-02-20,1,True,30,7,Tues,afternoon,True,New York
other,,True,False,40.7111645,NY,-74.0103467,2018-02-21,1,True,26,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-02-21,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,,False,False,40.7206929,NY,-73.9956057,2018-02-21,1,True,26,0,Wed,afternoon,False,New York
food-and-drink,,True,False,40.7206929,NY,-73.9956057,2018-02-21,1,True,26,0,Wed,afternoon,True,New York
other,20.0,False,False,40.72418370000001,NY,-73.99122120000001,2018-02-21,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,75.0,False,False,40.74070510000001,NY,-73.9910605,2018-02-21,1,True,24,0,Wed,evening,False,New York
visual-arts,,True,False,40.7169147,NY,-74.00842109999998,2018-02-22,1,False,2,0,Thurs,evening,False,New York
film,25.0,False,False,40.7340538791499,NY,-73.9906561729501,2018-02-22,2,True,25,0,Thurs,morning,True,New York
lectures-books,,True,False,40.71111970000001,NY,-74.0048567,2018-02-22,1,True,25,0,Thurs,afternoon,False,New York
film,15.0,False,False,40.7338695,NY,-73.9934938,2018-02-22,1,True,26,9,Thurs,evening,True,New York
music,,True,False,40.6941047,NY,-73.96176690000001,2018-02-23,1,True,29,0,Fri,morning,False,Brooklyn
other,25.0,False,False,40.7325774,NY,-73.9973274,2018-02-23,1,True,25,0,Fri,afternoon,False,New York
visual-arts,,True,False,40.7166390005417,NY,-73.9911077055573,2018-02-23,1,True,26,0,Fri,afternoon,False,New York
nightlife,,True,False,40.7439194,NY,-73.98419670000001,2018-02-23,1,True,29,0,Fri,afternoon,False,New York
music,15.0,False,False,40.7229151,NJ,-74.04445940000002,2018-02-23,1,True,25,0,Fri,evening,False,Jersey City
music,,False,False,40.7223225,NY,-73.98858129999998,2018-02-23,1,True,29,0,Fri,evening,False,New York
performing-arts,,True,False,40.6710865,NY,-73.9852,2018-02-23,4,True,24,0,Fri,evening,True,Brooklyn
music,30.0,False,False,40.6785007,NY,-73.9833014,2018-02-23,1,True,25,0,Fri,evening,True,Brooklyn
food-and-drink,110.0,False,False,40.7303349,NY,-74.003275,2018-02-23,1,True,28,1,Fri,evening,True,New York
nightlife,,True,False,40.7396696,NY,-74.0068992,2018-02-23,1,True,23,0,Fri,evening,False,New York
nightlife,,True,False,40.722401,NY,-73.985606,2018-02-23,1,True,26,0,Fri,evening,True,New York
kids-family,,True,False,40.7210489,NJ,-74.0471042,2018-02-24,1,True,23,8,Sat,evening,False,Jersey City
food-and-drink,20.0,False,False,40.728162,NY,-73.9574765,2018-02-24,1,True,20,0,Sat,morning,True,Brooklyn
music,,True,False,40.718909064379396,NJ,-74.0325792708862,2018-02-24,1,True,26,0,Sat,morning,False,Jersey City
kids-family,,True,False,40.7424509,NY,-74.00595809999999,2018-02-24,1,True,22,0,Sat,afternoon,False,New York
lectures-books,5.0,False,False,40.6979863,NY,-73.9917907,2018-02-24,1,True,22,0,Sat,afternoon,False,Brooklyn
music,15.0,False,False,40.6861547,NY,-73.9773518,2018-02-24,1,True,25,0,Sat,afternoon,True,Brooklyn
nightlife,39.0,False,False,40.6790268,NY,-73.98307700000002,2018-02-24,2,True,27,0,Sat,afternoon,True,Brooklyn
music,10.0,False,False,40.7223225,NY,-73.98858129999998,2018-02-24,1,True,30,0,Sat,evening,False,New York
nightlife,15.0,False,False,40.673735,NY,-73.991658,2018-02-24,1,True,25,0,Sat,evening,False,Brooklyn
food-and-drink,65.0,False,False,40.7169683,NY,-74.0057338,2018-02-24,1,True,31,0,Sat,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-02-24,1,True,27,0,Sat,evening,False,Brooklyn
